"Topic_code","Topic_desc","DataSet_code","DataSet_desc","Reporter_code","Reporter_desc","Flow_code","Flow_desc","Indicator_code","Indicator_desc","Partner_code","Partner_desc","Unit_code","Unit_desc","Year","Value","Value_flag","Notes_Export"
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",1998,11508581376," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",1999,12930927616," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2000,15177910272," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2001,15490196480," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2002,16516903936," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2003,18292108861," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2004,21234617208," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2005,24499216276," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2006,27525281547," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2007,30246157678," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2008,33822250968," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2009,27772136825," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2010,34057181925," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2011,39547133975," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2012,41779637353," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2013,43120414915," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2014,45544189248," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2015,42799095801," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACH"," Chemicals","WL","World","UC","US dollar at current prices",2016,40979046193," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",1992,421849984," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",1993,533903008," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",1994,675914000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",1995,584929024," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",1996,802956672," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",1997,898715456," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",1998,1083975040," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",1999,1236027904," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2000,1409842688," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2001,1617758208," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2002,1859881856," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2003,2173761020," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2004,2551652141," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2005,2827921483," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2006,3445876209," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2007,3848691118," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2008,4605248724," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2009,4374502726," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2010,4815783476," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2011,5042209752," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2012,5478337985," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2013,5545242012," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2014,5475728094," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2015,5317625977," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MACHPH","  Pharmaceuticals","WL","World","UC","US dollar at current prices",2016,4633179459," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
"MT","Merchandise trade","CO","Merchandise trade by commodity","MX","Mexico","M","Imports","MAMT"," Machinery and transport equipment","WL","World","UC","US dollar at current prices",1980,8533000000," ","Coverage: Includes processing zones;Method of valuation: Imports are valued f.o.b." 
